Date,Category,Product,Quantity,Unit Price,Discount %,Revenue,Shipping Cost,Profit,Region,Salesperson,Customer ID,Return Status
2024-03-08,Furniture,Dining Table,16,$467.20,5%,"$7,101.44",$33.75,"$2,759.15",South,Bob,CUST0128,No
2024-03-08,Electronics,Tablet,12,$494.07,15%,"$5,039.51",$35.01,"$1,963.36",East,Hank,CUST0092,No
2024-03-08,Groceries,Pasta,4,$7.74,20%,$24.77,$10.54,$2.38,Central,Frank,CUST0117,No
2024-03-08,Groceries,Pasta,17,$6.63,0%,$112.71,$34.21,$28.01,North,Frank,CUST0008,No
2024-03-09,Furniture,Office Chair,16,$132.91,0%,"$2,126.56",$16.99,$654.72,Central,Hank,CUST0159,No
2024-03-09,Sports,Yoga Mat,2,$33.84,0%,$67.68,$23.51,$2.84,East,Frank,CUST0122,No
2024-03-09,Sports,Tennis Racket,3,$66.24,5%,$188.78,$33.56,$74.26,South,Bob,CUST0077,No
2024-03-09,Electronics,Monitor,13,$181.11,5%,"$2,236.71",$25.29,"$1,124.42",East,Carlos,CUST0072,No
2024-03-09,Groceries,Olive Oil,8,$15.65,0%,$125.20,$33.09,$13.69,South,Alice,CUST0074,Yes
2024-03-09,Electronics,Laptop,7,"$1,007.05",0%,"$7,049.35",$41.90,"$2,748.62",North,Grace,CUST0092,No
2024-03-10,Furniture,Bookshelf,5,$193.35,0%,$966.75,$8.97,$485.23,Central,Alice,CUST0024,Yes
2024-03-10,Electronics,Headphones,13,$206.23,15%,"$2,278.84",$12.72,"$1,027.64",South,Frank,CUST0054,No
2024-03-11,Furniture,Dining Table,10,$245.83,15%,"$2,089.56",$13.07,"$1,002.93",Central,Grace,CUST0031,No
2024-03-11,Groceries,Coffee Beans,4,$29.97,10%,$107.89,$10.86,$27.73,North,Hank,CUST0066,No
2024-03-11,Electronics,Tablet,14,$252.13,5%,"$3,353.33",$48.64,"$1,422.70",Central,Grace,CUST0164,No
2024-03-12,Sports,Tennis Racket,2,$192.13,10%,$345.83,$28.62,$124.07,West,Eve,CUST0093,No
2024-03-12,Sports,Dumbbells,11,$91.72,0%,"$1,008.92",$28.80,$368.73,East,Frank,CUST0145,No
2024-03-12,Clothing,Jeans,2,$86.13,20%,$137.81,$16.04,$48.93,East,Bob,CUST0131,No
2024-03-13,Furniture,Dining Table,5,$387.07,0%,"$1,935.35",$48.19,$825.83,Central,Carlos,CUST0156,No
2024-03-14,Sports,Bicycle Helmet,18,$95.81,0%,"$1,724.58",$37.83,$876.38,South,Hank,CUST0168,No
2024-03-14,Electronics,Smartphone,12,$925.30,20%,"$8,882.88",$22.18,"$3,850.98",Central,Hank,CUST0049,No
2024-03-14,Groceries,Pasta,1,$6.94,0%,$6.94,$25.29,-$22.07,East,Eve,CUST0104,No
2024-03-14,Clothing,Jeans,13,$109.67,15%,"$1,211.85",$31.57,$670.29,West,Grace,CUST0026,No
2024-03-15,Groceries,Pasta,6,$6.37,20%,$30.58,$25.14,-$15.85,North,Alice,CUST0068,No
2024-03-15,Sports,Dumbbells,13,$26.70,15%,$295.03,$31.43,$142.09,Central,Diana,CUST0123,No
2024-03-16,Clothing,Dress,20,$76.99,0%,"$1,539.80",$34.47,$477.89,North,Hank,CUST0075,No
2024-03-16,Groceries,Pasta,1,$8.15,20%,$6.52,$19.33,-$16.82,North,Alice,CUST0090,Yes
2024-03-17,Groceries,Chocolate,12,$9.88,5%,$112.63,$8.70,$51.50,Central,Eve,CUST0079,No
2024-03-17,Sports,Bicycle Helmet,13,$32.80,0%,$426.40,$12.81,$164.95,Central,Hank,CUST0025,Yes
2024-03-17,Furniture,Office Chair,19,$191.47,0%,"$3,637.93",$10.93,"$1,899.96",North,Bob,CUST0160,Yes
2024-03-17,Furniture,Sofa,3,$746.69,10%,"$2,016.06",$30.55,$624.21,North,Diana,CUST0166,No
2024-03-18,Clothing,Dress,4,$148.25,10%,$533.70,$9.22,$247.67,North,Hank,CUST0096,No
2024-03-18,Furniture,Bookshelf,19,$62.99,20%,$957.45,$14.14,$535.23,North,Frank,CUST0159,No
2024-03-19,Groceries,Olive Oil,14,$5.95,0%,$83.30,$22.79,$15.09,South,Hank,CUST0153,No
2024-03-19,Groceries,Cheese,7,$10.35,0%,$72.45,$48.56,-$25.06,South,Alice,CUST0037,No
2024-03-19,Sports,Yoga Mat,15,$28.97,0%,$434.55,$5.67,$146.64,North,Grace,CUST0119,No
2024-03-19,Sports,Tennis Racket,8,$63.66,5%,$483.82,$15.93,$225.35,North,Eve,CUST0034,No
2024-03-19,Clothing,Jacket,17,$63.45,5%,"$1,024.72",$23.07,$484.99,East,Eve,CUST0111,No
2024-03-19,Electronics,Tablet,12,$658.12,0%,"$7,897.44",$41.10,"$3,012.11",South,Carlos,CUST0082,No
2024-03-19,Groceries,Chocolate,1,$9.82,20%,$7.86,$36.83,-$34.03,West,Carlos,CUST0073,No
2024-03-20,Furniture,Bookshelf,17,$203.16,5%,"$3,281.03",$32.46,"$1,665.87",South,Eve,CUST0086,No
2024-03-21,Electronics,Tablet,10,$650.74,20%,"$5,205.92",$26.58,"$2,243.22",South,Bob,CUST0031,No
2024-03-21,Clothing,Dress,9,$71.74,5%,$613.38,$39.30,$230.37,Central,Frank,CUST0164,No
2024-03-21,Groceries,Pasta,11,$5.21,10%,$51.58,$6.16,$24.36,North,Bob,CUST0096,No
2024-03-22,Furniture,Standing Desk,17,$615.78,20%,"$8,374.61",$35.60,"$3,123.72",South,Grace,CUST0148,Yes
2024-03-22,Electronics,Monitor,12,$367.47,0%,"$4,409.64",$30.27,"$1,343.24",Central,Eve,CUST0120,No
2024-03-22,Clothing,T-Shirt,15,$37.72,15%,$480.93,$48.01,$181.40,Central,Bob,CUST0093,No
2024-03-22,Clothing,Sneakers,9,$172.91,15%,"$1,322.76",$38.40,$397.10,Central,Alice,CUST0055,No
2024-03-22,Clothing,Jacket,20,$245.39,10%,"$4,417.02",$12.61,"$2,026.13",West,Eve,CUST0145,No
2024-03-22,Furniture,Sofa,14,"$1,411.03",0%,"$19,754.42",$6.01,"$10,532.36",West,Grace,CUST0158,No
2024-03-22,Groceries,Coffee Beans,4,$24.41,0%,$97.64,$30.06,$5.46,Central,Carlos,CUST0147,No
2024-03-22,Groceries,Pasta,7,$8.88,10%,$55.94,$6.37,$17.89,West,Eve,CUST0158,No
2024-03-23,Electronics,Webcam,13,$118.28,5%,"$1,460.76",$36.19,$413.37,South,Grace,CUST0043,No
2024-03-23,Clothing,Sneakers,3,$48.83,0%,$146.49,$28.13,$17.53,East,Diana,CUST0046,No
2024-03-24,Groceries,Olive Oil,9,$13.52,15%,$103.43,$30.50,$7.93,South,Eve,CUST0070,No
2024-03-24,Electronics,Laptop,7,"$1,152.19",10%,"$7,258.80",$20.46,"$3,136.60",East,Hank,CUST0177,No
2024-03-24,Furniture,Sofa,19,$443.86,0%,"$8,433.34",$30.21,"$4,929.25",Central,Frank,CUST0067,No
2024-03-25,Electronics,Smartphone,12,$870.62,0%,"$10,447.44",$12.22,"$3,906.35",South,Diana,CUST0008,No
2024-03-25,Groceries,Cheese,16,$11.92,0%,$190.72,$32.93,$41.29,West,Frank,CUST0145,No
2024-03-25,Electronics,Monitor,12,$211.16,15%,"$2,153.83",$16.55,$809.14,North,Grace,CUST0073,No
2024-03-25,Furniture,Standing Desk,16,$669.85,15%,"$9,109.96",$13.61,"$4,475.74",West,Grace,CUST0080,No
2024-03-26,Sports,Yoga Mat,12,$15.06,15%,$153.61,$31.44,$43.72,Central,Eve,CUST0185,Yes
2024-03-26,Sports,Tennis Racket,16,$187.13,15%,"$2,544.97",$21.15,"$1,497.28",South,Frank,CUST0099,No
2024-03-27,Sports,Bicycle Helmet,8,$40.33,15%,$274.24,$17.62,$79.41,Central,Grace,CUST0068,No
2024-03-28,Sports,Tennis Racket,1,$64.12,5%,$60.91,$7.91,$21.03,South,Frank,CUST0080,No
2024-03-28,Furniture,Bookshelf,19,$66.51,15%,"$1,074.14",$5.32,$510.53,West,Carlos,CUST0196,No
2024-03-28,Sports,Dumbbells,4,$27.93,5%,$106.13,$39.86,-$2.84,East,Hank,CUST0167,No
2024-03-28,Groceries,Chocolate,1,$4.76,20%,$3.81,$18.85,-$16.59,West,Alice,CUST0015,No
2024-03-29,Furniture,Bookshelf,17,$225.74,15%,"$3,261.94",$48.05,"$1,360.38",South,Diana,CUST0111,No
2024-03-29,Electronics,Tablet,4,$664.02,0%,"$2,656.08",$39.98,"$1,313.54",West,Grace,CUST0102,No
2024-03-29,Groceries,Coffee Beans,5,$9.18,10%,$41.31,$14.39,$8.62,South,Diana,CUST0033,No
2024-03-30,Electronics,Smartphone,10,$836.42,10%,"$7,527.78",$43.77,"$2,672.14",West,Frank,CUST0044,No
2024-03-30,Sports,Dumbbells,6,$36.54,20%,$175.39,$26.18,$50.59,Central,Bob,CUST0100,No
2024-03-30,Electronics,Smartphone,15,$896.98,0%,"$13,454.70",$45.24,"$6,230.93",East,Frank,CUST0182,No
2024-03-30,Sports,Tennis Racket,8,$136.75,15%,$929.90,$15.97,$378.96,South,Bob,CUST0011,No
2024-03-30,Groceries,Olive Oil,7,$19.08,10%,$120.20,$20.11,$24.19,East,Carlos,CUST0084,No
2024-03-30,Clothing,T-Shirt,20,$13.15,0%,$263.00,$20.45,$107.98,South,Alice,CUST0125,No
2024-03-31,Groceries,Pasta,8,$2.19,5%,$16.64,$41.58,-$34.38,North,Alice,CUST0126,Yes
2024-03-31,Groceries,Coffee Beans,5,$17.17,0%,$85.85,$42.64,$8.28,South,Grace,CUST0003,Yes
2024-04-01,Furniture,Standing Desk,11,$692.90,0%,"$7,621.90",$41.49,"$3,417.01",East,Frank,CUST0137,No
2024-04-01,Electronics,Tablet,1,$393.36,20%,$314.69,$12.32,$141.09,South,Grace,CUST0192,No
2024-04-01,Groceries,Chocolate,20,$12.94,10%,$232.92,$45.88,$90.41,North,Alice,CUST0054,No
2024-04-02,Electronics,Webcam,13,$120.47,5%,"$1,487.80",$38.38,$597.54,East,Grace,CUST0038,No
2024-04-02,Furniture,Sofa,15,"$1,495.16",5%,"$21,306.03",$44.32,"$9,560.20",Central,Hank,CUST0062,Yes
2024-04-02,Electronics,Laptop,13,$809.13,0%,"$10,518.69",$17.06,"$6,021.06",South,Eve,CUST0001,No
2024-04-02,Groceries,Coffee Beans,19,$11.94,15%,$192.83,$45.10,$19.54,South,Bob,CUST0024,No
2024-04-03,Electronics,Smartphone,13,$889.48,10%,"$10,406.92",$7.00,"$4,377.39",North,Carlos,CUST0131,No
2024-04-03,Groceries,Pasta,8,$7.43,20%,$47.55,$10.32,$5.71,West,Carlos,CUST0169,Yes
2024-04-04,Furniture,Bookshelf,19,$123.42,0%,"$2,344.98",$13.95,$822.45,Central,Diana,CUST0188,No
2024-04-04,Electronics,Smartphone,17,$979.45,10%,"$14,985.59",$40.74,"$8,553.80",Central,Hank,CUST0162,No
2024-04-04,Clothing,T-Shirt,19,$21.89,5%,$395.11,$40.82,$122.21,Central,Bob,CUST0152,No
2024-04-04,Furniture,Dining Table,7,$223.37,10%,"$1,407.23",$6.93,$742.93,East,Alice,CUST0042,No
2024-04-05,Clothing,Jeans,6,$78.49,0%,$470.94,$10.54,$153.86,Central,Diana,CUST0098,No
2024-04-06,Sports,Yoga Mat,2,$39.79,10%,$71.62,$8.06,$25.78,Central,Eve,CUST0091,No
2024-04-06,Furniture,Standing Desk,10,$408.58,15%,"$3,472.93",$31.03,"$1,288.11",Central,Hank,CUST0190,No
2024-04-07,Sports,Bicycle Helmet,12,$79.06,5%,$901.28,$48.80,$469.01,West,Bob,CUST0152,No
2024-04-08,Groceries,Cheese,13,$20.73,10%,$242.54,$19.79,$90.74,East,Grace,CUST0115,No
2024-04-08,Clothing,Sneakers,10,$168.18,15%,"$1,429.53",$31.37,$672.37,Central,Diana,CUST0126,No
2024-04-09,Electronics,Headphones,5,$284.70,15%,"$1,209.97",$24.12,$349.96,South,Grace,CUST0179,No
2024-04-10,Furniture,Sofa,20,$936.78,0%,"$18,735.60",$11.07,"$9,227.47",North,Eve,CUST0100,No
2024-04-10,Groceries,Pasta,11,$2.03,20%,$17.86,$24.81,-$15.02,West,Grace,CUST0106,No
2024-04-10,Sports,Bicycle Helmet,4,$32.95,10%,$118.62,$42.40,$5.90,North,Diana,CUST0093,No
2024-04-11,Clothing,Sneakers,8,$170.13,0%,"$1,361.04",$38.26,$575.69,West,Grace,CUST0012,No
2024-04-11,Furniture,Sofa,17,$328.87,0%,"$5,590.79",$20.95,"$3,180.85",East,Carlos,CUST0047,No
2024-04-12,Furniture,Bookshelf,20,$137.04,20%,"$2,192.64",$21.18,"$1,154.04",West,Hank,CUST0114,No
2024-04-12,Furniture,Sofa,19,$631.80,20%,"$9,603.36",$27.66,"$4,919.03",East,Diana,CUST0093,No
2024-04-12,Furniture,Dining Table,11,$970.55,20%,"$8,540.84",$7.72,"$2,951.58",West,Alice,CUST0185,No
2024-04-13,Furniture,Dining Table,20,$961.91,0%,"$19,238.20",$37.83,"$6,417.21",East,Bob,CUST0164,No
2024-04-14,Furniture,Standing Desk,10,$328.04,5%,"$3,116.38",$3.09,"$1,849.68",Central,Hank,CUST0163,No
2024-04-14,Clothing,Jeans,16,$32.79,5%,$498.41,$23.12,$135.01,East,Grace,CUST0033,No
2024-04-14,Clothing,T-Shirt,10,$11.70,15%,$99.45,$4.30,$25.83,North,Bob,CUST0026,No
2024-04-14,Furniture,Sofa,14,$803.64,0%,"$11,250.96",$46.88,"$4,985.30",East,Eve,CUST0117,No
2024-04-15,Electronics,Smartphone,17,$449.25,0%,"$7,637.25",$18.04,"$3,349.07",Central,Diana,CUST0147,No
2024-04-15,Sports,Dumbbells,2,$133.49,15%,$226.93,$25.59,$85.30,Central,Bob,CUST0073,No
2024-04-16,Electronics,Laptop,14,$975.12,5%,"$12,969.10",$28.14,"$7,088.67",North,Hank,CUST0141,Yes
2024-04-17,Furniture,Sofa,18,$793.53,0%,"$14,283.54",$49.78,"$8,192.39",East,Grace,CUST0116,No
2024-04-17,Furniture,Office Chair,15,$208.60,0%,"$3,129.00",$22.44,"$1,059.14",East,Carlos,CUST0101,No
2024-04-17,Groceries,Coffee Beans,7,$12.67,5%,$84.26,$41.47,$4.34,Central,Frank,CUST0195,No
2024-04-17,Electronics,Webcam,11,$79.68,20%,$701.18,$31.90,$317.88,Central,Diana,CUST0055,No
2024-04-18,Groceries,Olive Oil,19,$7.22,10%,$123.46,$38.64,$0.63,North,Eve,CUST0138,No
2024-04-18,Electronics,Smartphone,15,$707.93,15%,"$9,026.11",$44.05,"$3,242.90",North,Carlos,CUST0052,No
2024-04-18,Clothing,Dress,5,$80.46,0%,$402.30,$25.12,$134.73,North,Grace,CUST0101,No
2024-04-18,Furniture,Sofa,15,$361.18,20%,"$4,334.16",$45.49,"$1,457.27",North,Carlos,CUST0170,No
2024-04-19,Sports,Bicycle Helmet,1,$34.02,10%,$30.62,$24.64,-$9.01,South,Grace,CUST0091,No
2024-04-19,Electronics,Headphones,16,$254.14,5%,"$3,862.93",$31.52,"$1,163.62",North,Eve,CUST0041,No
2024-04-19,Sports,Dumbbells,1,$93.65,0%,$93.65,$45.17,-$13.55,North,Diana,CUST0188,No
2024-04-19,Sports,Yoga Mat,5,$33.56,0%,$167.80,$43.42,$30.53,East,Carlos,CUST0176,No
2024-04-19,Electronics,Laptop,11,"$1,053.89",0%,"$11,592.79",$14.26,"$6,375.36",Central,Alice,CUST0194,No
2024-04-19,Clothing,T-Shirt,5,$44.36,10%,$199.62,$11.26,$65.25,South,Hank,CUST0093,No
2024-04-20,Electronics,Monitor,4,$549.71,20%,"$1,759.07",$46.91,$515.10,South,Carlos,CUST0026,No
2024-04-20,Sports,Bicycle Helmet,2,$43.94,5%,$83.49,$32.52,$5.31,West,Frank,CUST0031,No
2024-04-20,Sports,Tennis Racket,4,$194.20,20%,$621.44,$41.51,$151.50,East,Grace,CUST0102,No
2024-04-20,Furniture,Sofa,14,"$1,138.25",0%,"$15,935.50",$25.27,"$6,936.23",South,Diana,CUST0114,No
2024-04-21,Electronics,Webcam,3,$92.69,0%,$278.07,$14.18,$119.36,Central,Alice,CUST0162,No
2024-04-21,Sports,Bicycle Helmet,2,$36.26,15%,$61.64,$24.22,$9.80,West,Alice,CUST0191,No
2024-04-21,Furniture,Sofa,17,$328.77,0%,"$5,589.09",$38.02,"$2,321.37",East,Grace,CUST0188,No
2024-04-21,Sports,Yoga Mat,6,$51.99,0%,$311.94,$47.93,$132.72,Central,Grace,CUST0084,No
2024-04-21,Groceries,Coffee Beans,1,$24.11,5%,$22.90,$34.09,-$23.67,South,Hank,CUST0097,Yes
2024-04-22,Furniture,Bookshelf,9,$186.96,20%,"$1,346.11",$9.51,$745.26,East,Alice,CUST0048,No
2024-04-22,Furniture,Dining Table,5,$152.41,0%,$762.05,$28.39,$246.29,North,Carlos,CUST0004,No
2024-04-22,Sports,Dumbbells,1,$114.48,10%,$103.03,$7.69,$42.26,North,Carlos,CUST0064,No
2024-04-23,Furniture,Bookshelf,5,$61.91,10%,$278.59,$36.12,$119.20,East,Bob,CUST0096,No
2024-04-24,Furniture,Bookshelf,17,$137.67,15%,"$1,989.33",$37.94,$718.65,West,Bob,CUST0092,No
2024-04-24,Sports,Tennis Racket,17,$122.07,20%,"$1,660.15",$30.48,$516.95,West,Alice,CUST0188,No
2024-04-24,Sports,Tennis Racket,13,$68.82,0%,$894.66,$13.08,$420.14,Central,Hank,CUST0166,Yes
2024-04-25,Electronics,Webcam,13,$47.94,0%,$623.22,$48.37,$273.86,South,Bob,CUST0179,No
2024-04-25,Furniture,Dining Table,2,$450.30,5%,$855.57,$26.29,$443.29,South,Bob,CUST0075,No
2024-04-25,Clothing,T-Shirt,18,$13.01,0%,$234.18,$22.88,$76.01,West,Bob,CUST0044,No
2024-04-25,Electronics,Smartphone,12,$439.78,0%,"$5,277.36",$38.61,"$1,777.70",South,Carlos,CUST0074,No
2024-04-25,Electronics,Smartphone,13,$884.32,5%,"$10,921.35",$13.07,"$5,794.18",East,Bob,CUST0120,No
2024-04-26,Electronics,Laptop,5,"$1,275.14",5%,"$6,056.91",$14.36,"$1,904.06",South,Carlos,CUST0102,No
2024-04-26,Sports,Dumbbells,4,$74.45,10%,$268.02,$36.78,$114.57,West,Diana,CUST0156,No
2024-04-26,Clothing,Jeans,4,$89.62,0%,$358.48,$24.84,$155.95,West,Carlos,CUST0199,No
2024-04-26,Furniture,Standing Desk,14,$688.73,15%,"$8,195.89",$6.92,"$4,083.92",Central,Grace,CUST0046,No
2024-04-26,Groceries,Cheese,14,$10.00,5%,$133.00,$20.04,$45.18,North,Grace,CUST0189,No
2024-04-26,Sports,Yoga Mat,7,$40.23,0%,$281.61,$49.12,$99.69,Central,Diana,CUST0193,No
2024-04-27,Electronics,Headphones,12,$297.60,0%,"$3,571.20",$40.38,"$1,357.09",South,Grace,CUST0031,No
2024-04-27,Furniture,Standing Desk,5,$578.20,20%,"$2,312.80",$32.04,"$1,321.24",South,Hank,CUST0149,No
2024-04-27,Sports,Tennis Racket,18,$115.98,20%,"$1,670.11",$38.35,$638.40,West,Diana,CUST0165,No
2024-04-27,Furniture,Bookshelf,19,$207.57,15%,"$3,352.26",$40.78,"$1,771.63",South,Eve,CUST0037,No
2024-04-27,Furniture,Bookshelf,1,$175.65,20%,$140.52,$25.79,$29.53,South,Bob,CUST0134,No
2024-04-27,Groceries,Chocolate,18,$6.02,20%,$86.69,$47.29,-$12.97,Central,Eve,CUST0197,No
2024-04-28,Groceries,Chocolate,6,$7.99,5%,$45.54,$14.24,$1.89,South,Alice,CUST0198,No
2024-04-28,Groceries,Coffee Beans,18,$14.63,20%,$210.67,$24.94,$44.81,Central,Diana,CUST0063,No
2024-04-29,Sports,Running Shoes,16,$93.09,20%,"$1,191.55",$47.51,$579.69,Central,Alice,CUST0066,Yes
2024-04-30,Groceries,Olive Oil,11,$11.43,20%,$100.58,$8.65,$29.12,Central,Hank,CUST0109,No
2024-04-30,Furniture,Bookshelf,1,$110.64,0%,$110.64,$47.05,-$12.60,West,Diana,CUST0179,No
2024-04-30,Furniture,Dining Table,7,$494.81,5%,"$3,290.49",$32.20,"$1,403.23",Central,Frank,CUST0087,No
2024-05-01,Electronics,Laptop,6,"$1,279.97",15%,"$6,527.85",$49.12,"$2,920.12",North,Frank,CUST0005,No
2024-05-01,Sports,Running Shoes,13,$166.13,15%,"$1,835.74",$9.49,$616.22,West,Carlos,CUST0026,No
2024-05-02,Furniture,Bookshelf,3,$139.76,0%,$419.28,$48.24,$110.87,West,Eve,CUST0143,No
2024-05-02,Furniture,Sofa,3,"$1,124.42",15%,"$2,867.27",$33.26,"$1,362.25",North,Frank,CUST0051,No
2024-05-02,Groceries,Coffee Beans,7,$19.79,5%,$131.60,$17.49,$51.01,East,Alice,CUST0056,No
2024-05-02,Furniture,Sofa,11,"$1,399.03",0%,"$15,389.33",$41.82,"$6,553.11",North,Carlos,CUST0058,No
2024-05-02,Groceries,Chocolate,6,$3.49,10%,$18.85,$38.21,-$29.90,North,Eve,CUST0064,Yes
2024-05-03,Clothing,Jacket,3,$95.03,0%,$285.09,$29.20,$87.92,Central,Grace,CUST0090,No
2024-05-03,Groceries,Coffee Beans,5,$27.74,15%,$117.89,$4.19,$44.59,South,Alice,CUST0002,No
2024-05-03,Electronics,Tablet,11,$271.23,0%,"$2,983.53",$20.65,"$1,028.59",South,Diana,CUST0127,No
2024-05-04,Electronics,Laptop,19,"$1,161.31",20%,"$17,651.91",$39.57,"$5,259.86",West,Alice,CUST0006,No
2024-05-04,Sports,Tennis Racket,19,$187.86,10%,"$3,212.41",$46.43,"$1,719.32",North,Alice,CUST0048,No
2024-05-04,Furniture,Sofa,19,"$1,114.85",20%,"$16,945.72",$8.72,"$8,818.80",South,Grace,CUST0002,No
2024-05-04,Groceries,Pasta,15,$7.06,0%,$105.90,$3.55,$56.28,Central,Diana,CUST0006,No
2024-05-05,Sports,Bicycle Helmet,17,$99.13,0%,"$1,685.21",$9.93,$771.35,West,Diana,CUST0161,No
2024-05-05,Furniture,Standing Desk,17,$704.86,0%,"$11,982.62",$17.33,"$5,184.45",South,Alice,CUST0061,No
2024-05-06,Clothing,Dress,16,$85.65,0%,"$1,370.40",$42.75,$423.10,South,Eve,CUST0047,No
2024-05-06,Clothing,T-Shirt,8,$13.92,5%,$105.79,$47.73,-$9.10,East,Hank,CUST0025,No
2024-05-07,Furniture,Bookshelf,12,$223.03,0%,"$2,676.36",$19.92,"$1,213.50",North,Bob,CUST0032,Yes
2024-05-08,Furniture,Bookshelf,10,$180.44,20%,"$1,443.52",$29.47,$650.76,West,Hank,CUST0102,No
2024-05-08,Groceries,Chocolate,14,$5.76,0%,$80.64,$29.76,-$1.38,South,Grace,CUST0173,Yes
2024-05-08,Clothing,Jeans,12,$60.57,15%,$617.81,$30.45,$299.77,South,Carlos,CUST0044,No
2024-05-09,Sports,Bicycle Helmet,17,$82.61,5%,"$1,334.15",$10.84,$446.27,South,Bob,CUST0154,No
2024-05-09,Groceries,Coffee Beans,10,$16.13,10%,$145.17,$23.05,$44.68,East,Bob,CUST0184,No
2024-05-09,Groceries,Cheese,6,$15.23,0%,$91.38,$38.57,-$4.29,South,Grace,CUST0116,No
2024-05-09,Clothing,Dress,17,$107.34,20%,"$1,459.82",$20.86,$586.74,Central,Eve,CUST0027,Yes
2024-05-10,Groceries,Chocolate,13,$9.20,5%,$113.62,$36.42,-$2.05,North,Carlos,CUST0148,No
2024-05-10,Clothing,Jacket,11,$176.43,5%,"$1,843.69",$34.78,"$1,053.33",Central,Hank,CUST0159,No
2024-05-10,Groceries,Pasta,19,$6.44,20%,$97.89,$18.56,$34.47,Central,Diana,CUST0182,Yes
2024-05-10,Clothing,Jeans,20,$39.15,0%,$783.00,$3.16,$408.12,North,Bob,CUST0184,No
2024-05-11,Sports,Bicycle Helmet,20,$40.91,15%,$695.47,$5.52,$382.62,West,Hank,CUST0020,No
2024-05-11,Electronics,Headphones,8,$144.59,0%,"$1,156.72",$42.89,$470.93,South,Eve,CUST0010,No
2024-05-12,Groceries,Chocolate,18,$7.13,15%,$109.09,$30.63,$9.70,North,Bob,CUST0133,No
2024-05-12,Groceries,Cheese,5,$21.30,10%,$95.85,$8.97,$28.09,Central,Bob,CUST0178,Yes
2024-05-12,Clothing,Dress,7,$115.20,0%,$806.40,$26.54,$274.74,East,Grace,CUST0179,No
2024-05-13,Groceries,Pasta,15,$2.32,15%,$29.58,$6.77,$6.09,Central,Alice,CUST0189,No
2024-05-14,Electronics,Headphones,15,$113.18,0%,"$1,697.70",$32.44,$926.31,North,Eve,CUST0004,Yes
2024-05-14,Electronics,Headphones,8,$146.71,0%,"$1,173.68",$48.06,$433.69,West,Diana,CUST0005,Yes
2024-05-15,Electronics,Laptop,10,$803.64,5%,"$7,634.58",$19.92,"$3,942.96",West,Hank,CUST0143,No
2024-05-15,Groceries,Coffee Beans,8,$26.63,10%,$191.74,$36.72,$63.91,North,Grace,CUST0102,No
2024-05-15,Sports,Running Shoes,7,$60.07,0%,$420.49,$12.53,$210.48,East,Frank,CUST0184,Yes
2024-05-15,Clothing,Jeans,10,$38.11,0%,$381.10,$38.13,$170.45,East,Eve,CUST0043,No
2024-05-15,Furniture,Dining Table,1,$959.29,0%,$959.29,$22.58,$356.61,West,Hank,CUST0189,No
2024-05-15,Groceries,Cheese,20,$4.49,0%,$89.80,$8.95,$19.52,East,Hank,CUST0162,No
2024-05-15,Electronics,Webcam,9,$136.98,15%,"$1,047.90",$37.38,$507.61,Central,Frank,CUST0175,No
2024-05-16,Furniture,Dining Table,18,$544.87,0%,"$9,807.66",$46.12,"$5,481.40",Central,Frank,CUST0194,No
2024-05-16,Electronics,Monitor,2,$257.20,15%,$437.24,$9.96,$136.48,North,Diana,CUST0054,No
2024-05-16,Electronics,Headphones,9,$245.58,20%,"$1,768.18",$18.99,$873.94,West,Frank,CUST0174,No
2024-05-17,Clothing,Sneakers,9,$186.44,0%,"$1,677.96",$41.13,$501.66,South,Carlos,CUST0175,No
2024-05-17,Sports,Yoga Mat,15,$49.75,5%,$708.94,$33.95,$188.05,North,Alice,CUST0142,Yes
2024-05-17,Electronics,Laptop,11,"$1,430.41",15%,"$13,374.33",$42.53,"$6,251.10",Central,Hank,CUST0136,No
2024-05-18,Sports,Dumbbells,11,$146.45,15%,"$1,369.31",$23.55,$471.98,South,Alice,CUST0190,No
2024-05-18,Electronics,Tablet,2,$681.67,0%,"$1,363.34",$34.46,$559.88,South,Alice,CUST0068,No
2024-05-18,Sports,Yoga Mat,13,$40.20,15%,$444.21,$30.29,$137.94,South,Diana,CUST0033,No
2024-05-19,Furniture,Bookshelf,5,$142.50,0%,$712.50,$44.40,$357.14,West,Diana,CUST0095,No
2024-05-19,Furniture,Office Chair,8,$441.38,0%,"$3,531.04",$24.30,"$1,055.31",Central,Bob,CUST0069,No
2024-05-20,Furniture,Office Chair,12,$229.44,10%,"$2,477.95",$31.08,$807.28,West,Carlos,CUST0048,No
2024-05-20,Groceries,Pasta,9,$7.29,20%,$52.49,$15.85,$5.72,East,Eve,CUST0178,No
2024-05-20,Furniture,Standing Desk,1,$298.89,0%,$298.89,$6.66,$85.71,West,Grace,CUST0171,No
2024-05-20,Furniture,Sofa,1,"$1,449.00",15%,"$1,231.65",$6.58,$523.59,North,Diana,CUST0120,No
2024-05-20,Groceries,Coffee Beans,5,$9.95,0%,$49.75,$13.17,$10.55,East,Frank,CUST0069,Yes
2024-05-20,Sports,Running Shoes,16,$103.31,15%,"$1,405.02",$32.18,$732.46,North,Carlos,CUST0080,No
2024-05-20,Clothing,Sneakers,10,$43.64,0%,$436.40,$11.68,$237.97,Central,Bob,CUST0093,Yes
